DatePeriod,AccountID,TransactionAmount,Status
2023-10-12 13:09:00,382487,4000.0,sent
2023-10-12 13:08:00,169432,500.0,sent
2023-10-12 13:07:00,524,1000.0,sent
2023-10-12 13:06:00,362777,50000.0,sent
2023-10-12 13:06:00,191155,10200.0,sent
2023-10-12 13:06:00,119194,6500.0,sent
2023-10-12 13:03:00,354458,1000.0,sent
2023-10-12 13:03:00,355961,600.0,sent
2023-10-12 13:03:00,355376,50000.0,sent
2023-10-12 13:00:00,119194,2500.0,sent
2023-10-12 12:59:00,13809,105000.0,sent
2023-10-12 12:58:00,119194,6000.0,sent
2023-10-12 12:56:00,126215,5000.0,sent
2023-10-12 12:53:00,349801,2000.0,sent
2023-10-12 12:51:00,179714,1500.0,sent
2023-10-12 12:51:00,172689,1000.0,sent
2023-10-12 12:51:00,167968,1400.0,pending
2023-10-12 12:50:00,58721,8000.0,sent
2023-10-12 12:47:00,131422,500.0,sent
2023-10-12 12:40:00,400579,29800.0,sent
2023-10-12 12:39:00,394883,5000.0,sent
2023-10-12 12:38:00,4792,3000.0,sent
2023-10-12 12:38:00,260405,41000.0,sent
2023-10-12 12:37:00,349801,4530.0,sent
2023-10-12 12:37:00,4792,3000.0,pending
2023-10-12 12:36:00,4792,2000.0,pending
2023-10-12 12:33:00,13119,16500.0,sent
2023-10-12 12:30:00,397680,20500.0,sent
2023-10-12 12:29:00,216880,3000.0,sent
2023-10-12 12:26:00,167968,1500.0,sent
2023-10-12 12:23:00,386908,3500.0,sent
2023-10-12 12:22:00,204130,2000.0,sent
2023-10-12 12:21:00,3667,60000.0,sent
2023-10-12 12:20:00,430,10000.0,sent
2023-10-12 12:19:00,131422,4000.0,sent
2023-10-12 12:10:00,398948,35000.0,sent
2023-10-12 12:06:00,386908,5000.0,sent
2023-10-12 12:04:00,357605,1000.0,sent
2023-10-12 12:01:00,169735,90000.0,sent
2023-10-12 11:58:00,393749,5000.0,sent
2023-10-12 11:56:00,126215,5000.0,sent
2023-10-12 11:56:00,386908,5100.0,sent
2023-10-12 11:55:00,126758,1820.0,sent
2023-10-12 11:53:00,352032,502.0,sent
2023-10-12 11:52:00,393098,1000.0,sent
2023-10-12 11:51:00,13119,7571.0,sent
2023-10-12 11:50:00,143636,2055.99,sent
2023-10-12 11:47:00,397610,3500.0,sent
2023-10-12 11:43:00,387261,3000.0,sent
2023-10-12 11:43:00,158886,15000.0,sent
2023-10-12 11:40:00,367414,3000.0,sent
2023-10-12 11:38:00,362261,220000.0,sent
2023-10-12 11:36:00,355376,50000.0,sent
2023-10-12 11:36:00,246425,5500.0,sent
2023-10-12 11:36:00,126758,2800.0,sent
2023-10-12 11:36:00,246425,500.0,pending
2023-10-12 11:35:00,393098,4100.0,sent
2023-10-12 11:35:00,524,5000.0,sent
2023-10-12 11:32:00,351122,40000.0,sent
2023-10-12 11:32:00,524,7500.0,sent
2023-10-12 11:31:00,355403,2000.0,sent
2023-10-12 11:24:00,355403,20000.0,sent
2023-10-12 11:23:00,366707,10000.0,sent
2023-10-12 11:23:00,355135,540.0,sent
2023-10-12 11:23:00,366707,10000.0,pending
2023-10-12 11:22:00,393098,2000.0,sent
2023-10-12 11:21:00,366707,10000.0,sent
2023-10-12 11:21:00,138729,20000.0,sent
2023-10-12 11:20:00,99158,1000.0,sent
2023-10-12 11:19:00,104340,10000.0,sent
2023-10-12 11:19:00,251941,10000.0,sent
2023-10-12 11:18:00,382906,21650.0,sent
2023-10-12 11:17:00,143636,3000.0,sent
2023-10-12 11:16:00,397886,20000.0,sent
2023-10-12 11:16:00,382906,5620.0,sent
2023-10-12 11:10:00,524,5000.0,sent
2023-10-12 11:09:00,227698,8000.0,sent
2023-10-12 11:04:00,149834,10000.0,sent
2023-10-12 11:03:00,357506,20000.0,sent
2023-10-12 11:03:00,354324,10000.0,sent
2023-10-12 11:02:00,365081,348900.0,sent
2023-10-12 11:02:00,357506,20000.0,sent
2023-10-12 11:00:00,124850,1000.0,sent
2023-10-12 10:58:00,346473,20000.0,sent
2023-10-12 10:57:00,354434,2500.0,sent
2023-10-12 10:56:00,378742,10000.0,sent
2023-10-12 10:55:00,348020,1500000.0,sent
2023-10-12 10:54:00,394784,5000.0,sent
2023-10-12 10:46:00,383501,1000.0,sent
2023-10-12 10:46:00,400579,1200.0,sent
2023-10-12 10:44:00,114015,3000.0,sent
2023-10-12 10:43:00,191223,2600.0,sent
2023-10-12 10:42:00,393915,2100.0,sent
2023-10-12 10:39:00,123112,25000.0,sent
2023-10-12 10:38:00,398231,2000.0,sent
2023-10-12 10:38:00,253213,2000.0,sent
2023-10-12 10:38:00,262054,5000.0,sent
2023-10-12 10:37:00,13809,25000.0,sent
2023-10-12 10:35:00,118641,4500.0,sent
2023-10-12 10:31:00,377087,8000.0,sent
2023-10-12 10:30:00,191155,1000.0,sent
2023-10-12 10:30:00,105430,14000.0,sent
2023-10-12 10:29:00,377087,8000.0,pending
2023-10-12 10:28:00,377087,5000.0,sent
2023-10-12 10:28:00,350118,1000.0,sent
2023-10-12 10:27:00,377087,91000.0,sent
2023-10-12 10:21:00,352373,20000.0,sent
2023-10-12 10:20:00,399598,5000.0,sent
2023-10-12 10:20:00,359993,3000.0,sent
2023-10-12 10:19:00,359993,3000.0,pending
2023-10-12 10:18:00,26921,5000.0,sent
2023-10-12 10:16:00,379791,2400.0,sent
2023-10-12 10:15:00,364383,1000.0,sent
2023-10-12 10:14:00,367414,20000.0,sent
2023-10-12 10:14:00,338,1300.0,sent
2023-10-12 10:13:00,399598,5000.0,sent
2023-10-12 10:10:00,367414,20000.0,pending
2023-10-12 10:09:00,38695,5900.0,sent
2023-10-12 10:08:00,367414,20000.0,pending
2023-10-12 10:08:00,371062,5000.0,pending
2023-10-12 10:08:00,371062,5000.0,pending
2023-10-12 10:08:00,353332,1525.0,sent
2023-10-12 10:07:00,398294,5100.0,sent
2023-10-12 10:07:00,187580,5000.0,sent
2023-10-12 10:06:00,352032,500.0,sent
2023-10-12 10:02:00,524,2000.0,sent
2023-10-12 09:58:00,359951,5000.0,sent
2023-10-12 09:56:00,143636,1000.0,sent
2023-10-12 09:56:00,374723,46000.0,sent
2023-10-12 09:51:00,488,200000.0,sent
2023-10-12 09:50:00,358224,37000.0,sent
2023-10-12 09:49:00,38695,600000.0,sent
2023-10-12 09:48:00,158886,4000.0,sent
2023-10-12 09:48:00,194231,200000.0,sent
2023-10-12 09:46:00,370223,1500.0,sent
2023-10-12 09:45:00,25229,2000.0,sent
2023-10-12 09:44:00,13809,5000.0,sent
2023-10-12 09:44:00,244516,3000.0,sent
2023-10-12 09:40:00,352032,1000.0,sent
2023-10-12 09:39:00,400902,8000.0,sent
2023-10-12 09:39:00,95362,750.0,sent
2023-10-12 09:38:00,398619,2000.0,sent
2023-10-12 09:37:00,400254,1000.0,sent
2023-10-12 09:37:00,371620,500.0,sent
2023-10-12 09:35:00,25229,8000.0,sent
2023-10-12 09:35:00,25229,8000.0,pending
2023-10-12 09:34:00,348020,4300.0,sent
2023-10-12 09:34:00,25229,2000.0,sent
2023-10-12 09:32:00,488,5000.0,sent
2023-10-12 09:31:00,182212,700.0,sent
2023-10-12 09:30:00,388206,5250.0,sent
2023-10-12 09:28:00,352389,2000.0,sent
2023-10-12 09:26:00,400902,10000.0,sent
2023-10-12 09:24:00,384446,2000.0,sent
2023-10-12 09:23:00,364749,2000.0,sent
2023-10-12 09:22:00,377087,5000.0,sent
2023-10-12 09:20:00,352355,10000.0,sent
2023-10-12 09:20:00,384455,1550.0,sent
2023-10-12 09:20:00,400902,1000.0,sent
2023-10-12 09:18:00,400579,1000.0,sent
2023-10-12 09:16:00,400579,3000.0,sent
2023-10-12 09:16:00,400579,3000.0,pending
2023-10-12 09:14:00,384238,2000.0,sent
2023-10-12 09:13:00,377623,1500.0,sent
2023-10-12 09:12:00,365985,10000.0,sent
2023-10-12 09:11:00,244422,38400.0,sent
2023-10-12 09:11:00,38695,3000.0,sent
2023-10-12 09:11:00,377623,1500.0,pending
2023-10-12 09:09:00,365081,500000.0,pending
2023-10-12 09:09:00,200732,3000.0,sent
2023-10-12 09:09:00,350950,5000.0,sent
2023-10-12 09:06:00,218628,2000.0,sent
2023-10-12 09:04:00,346473,18000.0,sent
2023-10-12 09:02:00,398948,50000.0,sent
2023-10-12 08:58:00,356099,50000.0,sent
2023-10-12 08:55:00,34282,66000.0,sent
2023-10-12 08:54:00,354434,3500.0,sent
2023-10-12 08:52:00,354434,3500.0,sent
2023-10-12 08:52:00,358033,504500.0,sent
2023-10-12 08:48:00,373302,500.0,sent
2023-10-12 08:47:00,194528,4000.0,sent
2023-10-12 08:46:00,25229,1050.0,sent
2023-10-12 08:45:00,397967,500.0,sent
2023-10-12 08:42:00,397967,2000.0,sent
2023-10-12 08:40:00,48049,10000.0,sent
2023-10-12 08:40:00,357506,500.0,sent
2023-10-12 08:39:00,352373,20000.0,sent
2023-10-12 08:39:00,254389,250000.0,sent
2023-10-12 08:35:00,345982,2000.0,sent
2023-10-12 08:35:00,190057,500.0,sent
2023-10-12 08:34:00,244422,30000.0,sent
2023-10-12 08:29:00,244987,5000.0,sent
2023-10-12 08:27:00,400637,1000.0,sent
2023-10-12 08:27:00,376399,5000.0,sent
2023-10-12 08:19:00,355934,27000.0,sent
2023-10-12 08:19:00,358160,30000.0,sent
2023-10-12 08:15:00,187636,2000.0,sent
2023-10-12 08:11:00,370684,3000.0,sent
2023-10-12 08:07:00,366416,2000.0,sent
2023-10-12 08:05:00,384455,1000.0,sent
2023-10-12 08:04:00,374771,5000.0,sent
2023-10-12 08:01:00,374771,2000.0,sent
2023-10-12 07:58:00,346473,80000.0,sent
2023-10-12 07:53:00,132222,5000.0,sent
2023-10-12 07:52:00,524,3000.0,sent
2023-10-12 07:51:00,132222,5000.0,pending
2023-10-12 07:49:00,59061,1400.0,sent
2023-10-12 07:48:00,179714,20000.0,sent
2023-10-12 07:44:00,392854,4000.0,sent
2023-10-12 07:43:00,25887,600000.0,sent
2023-10-12 07:40:00,238484,7500.0,sent
2023-10-12 07:40:00,203653,5000.0,sent
2023-10-12 07:40:00,246425,6000.0,sent
2023-10-12 07:38:00,665,2000.0,sent
2023-10-12 07:32:00,386190,9000.0,sent
2023-10-12 07:25:00,386190,521.0,sent
2023-10-12 07:24:00,195105,900.0,sent
2023-10-12 07:21:00,195105,500.0,sent
2023-10-12 07:21:00,367414,30000.0,sent
2023-10-12 07:19:00,126758,2400.0,sent
2023-10-12 07:18:00,29515,150000.0,sent
2023-10-12 07:16:00,372255,1000.0,sent
2023-10-12 07:15:00,368828,4000.0,sent
2023-10-12 07:11:00,131383,60000.0,sent
2023-10-12 07:09:00,387032,145000.0,sent
2023-10-12 07:06:00,387032,145000.0,pending
2023-10-12 07:05:00,213795,1500.0,sent
2023-10-12 07:02:00,213795,1700.0,sent
2023-10-12 06:56:00,242663,1000.0,sent
2023-10-12 06:55:00,354434,5000.0,sent
2023-10-12 06:46:00,354674,3572.0,sent
2023-10-12 06:46:00,387032,20100.0,sent
2023-10-12 06:45:00,365985,54200.0,sent
2023-10-12 06:44:00,365985,54200.0,pending
2023-10-12 06:42:00,395806,500.0,sent
2023-10-12 06:40:00,230736,1200.0,sent
2023-10-12 06:38:00,381278,6000.0,sent
2023-10-12 06:37:00,23898,2600.0,sent
2023-10-12 06:34:00,351457,10000.0,sent
2023-10-12 06:31:00,109702,1000.0,sent
2023-10-12 06:05:00,357592,57000.0,sent
2023-10-12 05:59:00,350507,500.0,sent
2023-10-12 05:54:00,89229,10000.0,sent
2023-10-12 05:46:00,373962,2000.0,sent
2023-10-12 05:36:00,246425,44000.0,sent
2023-10-12 05:31:00,357592,204600.0,sent
2023-10-12 05:26:00,38439,5000.0,sent
2023-10-12 05:16:00,167726,38000.0,sent
2023-10-12 04:58:00,30253,100000.0,sent
2023-10-12 04:31:00,349342,4870.0,sent
2023-10-12 04:30:00,384480,5000.0,sent
2023-10-12 04:08:00,23898,200000.0,sent
2023-10-12 04:07:00,387261,44000.0,sent
2023-10-12 03:57:00,268383,15000.0,sent
2023-10-12 03:28:00,352389,20000.0,sent
2023-10-12 01:27:00,169988,4000.0,sent
2023-10-12 01:16:00,359044,2000.0,sent
2023-10-12 00:51:00,398619,2000.0,sent
2023-10-12 00:49:00,346453,10000.0,sent
2023-10-12 00:28:00,371750,15000.0,sent
2023-10-12 00:16:00,53050,20000.0,sent
2023-10-12 00:09:00,32914,19400.0,sent
2023-10-12 00:08:00,32914,19400.0,pending
2023-10-12 00:07:00,32914,30000.0,sent
2023-10-12 00:05:00,248117,3000.0,sent
2023-10-12 00:00:00,158886,3000.0,sent
2023-10-11 23:53:00,377087,5500.0,sent
2023-10-11 23:52:00,226957,10000.0,sent
2023-10-11 23:51:00,226957,10000.0,pending
2023-10-11 23:51:00,226957,10000.0,pending
2023-10-11 23:51:00,226957,10000.0,pending
2023-10-11 23:50:00,388206,2000.0,sent
2023-10-11 23:49:00,189789,20000.0,sent
2023-10-11 23:48:00,189789,20000.0,pending
2023-10-11 23:44:00,388206,1000.0,sent
2023-10-11 23:36:00,388206,1200.0,sent
2023-10-11 23:16:00,82195,1000.0,sent
2023-10-11 22:52:00,352082,1000.0,sent
2023-10-11 22:50:00,346920,6000.0,sent
2023-10-11 22:33:00,354145,28000.0,sent
2023-10-11 22:21:00,361168,500.0,sent
2023-10-11 22:17:00,384642,1025.0,sent
2023-10-11 22:14:00,142853,1050.0,sent
2023-10-11 22:12:00,158886,500.0,sent
2023-10-11 22:09:00,400579,9600.0,sent
2023-10-11 22:05:00,211116,1800.0,sent
2023-10-11 22:03:00,394356,60000.0,sent
2023-10-11 21:56:00,363121,1200.0,sent
2023-10-11 21:55:00,354342,12500.0,sent
2023-10-11 21:53:00,398948,15000.0,sent
2023-10-11 21:49:00,382906,5000.0,sent
2023-10-11 21:48:00,346554,1500.0,sent
2023-10-11 21:46:00,371885,800.0,sent
2023-10-11 21:42:00,246183,4800.0,sent
2023-10-11 21:39:00,398948,40000.0,sent
2023-10-11 21:28:00,354895,1500.0,sent
2023-10-11 21:27:00,359044,2000.0,sent
2023-10-11 21:26:00,338,1800.0,sent
2023-10-11 21:24:00,356903,500.0,sent
2023-10-11 21:18:00,384455,1000.0,sent
2023-10-11 21:17:00,524,10000.0,sent
2023-10-11 21:16:00,370946,28000.0,sent
2023-10-11 21:15:00,370946,28000.0,sent
2023-10-11 21:15:00,383501,1500.0,sent
2023-10-11 21:12:00,356903,500.0,sent
2023-10-11 21:08:00,398969,500.0,sent
2023-10-11 21:08:00,262421,10100.0,sent
2023-10-11 21:05:00,367308,6000.0,sent
2023-10-11 20:59:00,398969,11000.0,sent
2023-10-11 20:59:00,218628,2000.0,sent
2023-10-11 20:56:00,362777,3100.0,sent
2023-10-11 20:56:00,167726,5600.0,sent
2023-10-11 20:52:00,189789,40000.0,sent
2023-10-11 20:51:00,133540,13500.0,sent
2023-10-11 20:50:00,362777,7100.0,sent
2023-10-11 20:50:00,362777,7000.0,pending
2023-10-11 20:49:00,26921,2100.0,sent
2023-10-11 20:46:00,400634,1000.0,sent
2023-10-11 20:43:00,253213,4000.0,sent
2023-10-11 20:39:00,167968,10000.0,pending
2023-10-11 20:39:00,167968,5000.0,sent
2023-10-11 20:38:00,248117,3000.0,sent
2023-10-11 20:35:00,2318,4000.0,sent
2023-10-11 20:33:00,385421,2000.0,sent
2023-10-11 20:33:00,393457,3000.0,sent
2023-10-11 20:29:00,388580,3000.0,sent
2023-10-11 20:24:00,384455,500.0,sent
2023-10-11 20:20:00,177350,500.0,sent
2023-10-11 20:17:00,384455,2500.0,sent
2023-10-11 20:07:00,364842,5000.0,sent
2023-10-11 20:06:00,254389,3100.0,sent
2023-10-11 20:05:00,364842,10000.0,sent
2023-10-11 20:05:00,364842,10000.0,pending
2023-10-11 20:04:00,364842,5000.0,sent
2023-10-11 20:01:00,384455,1200.0,sent
2023-10-11 19:58:00,384455,1100.0,sent
2023-10-11 19:57:00,382746,10000.0,sent
2023-10-11 19:56:00,58993,500.0,sent
2023-10-11 19:54:00,359166,500.0,sent
2023-10-11 19:54:00,381278,8500.0,sent
2023-10-11 19:52:00,167968,1500.0,sent
2023-10-11 19:50:00,377623,10000.0,sent
2023-10-11 19:50:00,386502,800.0,sent
2023-10-11 19:48:00,352373,1000.0,sent
2023-10-11 19:47:00,355624,1000.0,sent
2023-10-11 19:46:00,167968,1020.0,sent
2023-10-11 19:44:00,95362,4000.0,sent
2023-10-11 19:44:00,393098,600.0,sent
2023-10-11 19:42:00,58993,2900.0,sent
2023-10-11 19:41:00,352032,500.0,sent
2023-10-11 19:41:00,58993,2800.0,pending
2023-10-11 19:40:00,371620,3000.0,sent
2023-10-11 19:39:00,386908,3500.0,sent
2023-10-11 19:37:00,384455,500.0,sent
2023-10-11 19:36:00,352032,1000.0,sent
2023-10-11 19:35:00,394512,1000.0,sent
2023-10-11 19:34:00,2318,4000.0,sent
2023-10-11 19:34:00,381728,2000.0,sent
2023-10-11 19:31:00,386908,5300.0,sent
2023-10-11 19:30:00,351566,3100.0,sent
2023-10-11 19:30:00,394512,1000.0,sent
2023-10-11 19:28:00,389910,1100.0,sent
2023-10-11 19:27:00,359951,1000.0,sent
2023-10-11 19:22:00,24262,1800.0,sent
2023-10-11 19:21:00,355403,1000.0,sent
2023-10-11 19:18:00,552,5100.0,sent
2023-10-11 19:17:00,355260,13000.0,sent
2023-10-11 19:16:00,126758,1500.0,sent
2023-10-11 19:16:00,396879,30000.0,sent
2023-10-11 19:14:00,367036,600.0,sent
2023-10-11 19:11:00,126758,1200.0,sent
2023-10-11 19:09:00,372958,45000.0,sent
2023-10-11 19:09:00,359759,4600.0,sent
2023-10-11 19:08:00,395356,1000.0,sent
2023-10-11 19:06:00,496,20000.0,sent
2023-10-11 19:01:00,114015,3000.0,pending
2023-10-11 19:01:00,114015,3000.0,pending
2023-10-11 19:00:00,81955,1000.0,sent
2023-10-11 18:58:00,372255,1000.0,sent
2023-10-11 18:57:00,211116,1000.0,sent
2023-10-11 18:56:00,244422,3000.0,sent
2023-10-11 18:50:00,211116,2100.0,sent
2023-10-11 18:48:00,382906,3000.0,sent
2023-10-11 18:47:00,359044,2030.0,sent
2023-10-11 18:42:00,354434,1000.0,sent
2023-10-11 18:42:00,150450,30000.0,sent
2023-10-11 18:41:00,169735,5000.0,sent
2023-10-11 18:40:00,248,100000.0,sent
2023-10-11 18:37:00,244422,5000.0,sent
2023-10-11 18:35:00,354145,600.0,sent
2023-10-11 18:32:00,354434,12500.0,sent
2023-10-11 18:31:00,396879,6000.0,sent
2023-10-11 18:30:00,366707,4000.0,sent
2023-10-11 18:22:00,370684,2100.0,sent
2023-10-11 18:20:00,246183,5500.0,sent
2023-10-11 18:16:00,2719,6600.0,sent
2023-10-11 18:12:00,396663,2000.0,sent
2023-10-11 18:12:00,396663,2000.0,pending
2023-10-11 18:11:00,365697,1000.0,sent
2023-10-11 18:10:00,488,5000.0,sent
2023-10-11 18:10:00,355934,30000.0,sent
2023-10-11 18:07:00,379003,1000.0,pending
2023-10-11 18:06:00,352082,1000.0,sent
2023-10-11 17:59:00,386115,8500.0,sent
2023-10-11 17:56:00,394820,1000.0,sent
2023-10-11 17:54:00,137479,2000.0,sent
2023-10-11 17:51:00,354895,10000.0,sent
2023-10-11 17:49:00,391840,25000.0,sent
2023-10-11 17:47:00,394829,40000.0,sent
2023-10-11 17:47:00,381728,2500.0,sent
2023-10-11 17:46:00,251941,5000.0,sent
2023-10-11 17:45:00,195589,500.0,sent
2023-10-11 17:44:00,109702,1000.0,sent
2023-10-11 17:44:00,366936,10000.0,sent
2023-10-11 17:44:00,387261,50000.0,sent
2023-10-11 17:41:00,386115,550.0,sent
2023-10-11 17:40:00,195589,3750.0,sent
2023-10-11 17:39:00,379003,1050.0,pending
2023-10-11 17:39:00,394371,1200.0,sent
2023-10-11 17:38:00,379003,1050.0,pending
2023-10-11 17:37:00,237100,11000.0,pending
2023-10-11 17:34:00,398948,3126000.0,sent
2023-10-11 17:31:00,345818,5000.0,sent
2023-10-11 17:30:00,357463,20000.0,sent
2023-10-11 17:28:00,82195,2500.0,sent
2023-10-11 17:22:00,169202,700.0,sent
2023-10-11 17:19:00,381728,4000.0,sent
2023-10-11 17:14:00,253566,1500.0,sent
2023-10-11 17:14:00,246175,2000.0,sent
2023-10-11 17:13:00,179714,21000.0,sent
2023-10-11 17:12:00,253566,1500.0,pending
2023-10-11 17:12:00,367277,20000.0,sent
2023-10-11 17:08:00,253213,2000.0,sent
2023-10-11 17:08:00,548,10000.0,sent
2023-10-11 17:06:00,394784,2000.0,sent
2023-10-11 17:05:00,354961,1000.0,sent
2023-10-11 17:04:00,253213,2500.0,sent
2023-10-11 17:04:00,188961,1700.0,sent
2023-10-11 17:03:00,351493,3750.0,sent
2023-10-11 17:01:00,124228,5000.0,sent
2023-10-11 17:01:00,253024,2000.0,sent
2023-10-11 17:01:00,395062,10000.0,sent
2023-10-11 17:00:00,367036,3000.0,sent
2023-10-11 16:57:00,386800,5000.0,sent
2023-10-11 16:57:00,26921,8000.0,sent
2023-10-11 16:56:00,363121,1000.0,sent
2023-10-11 16:55:00,383189,2000.0,sent
2023-10-11 16:53:00,169432,5000.0,sent
2023-10-11 16:53:00,359951,3000.0,sent
2023-10-11 16:53:00,191155,2500.0,sent
2023-10-11 16:51:00,365081,500000.0,sent
2023-10-11 16:50:00,356111,5100.0,sent
2023-10-11 16:47:00,70238,9000.0,sent
2023-10-11 16:47:00,70238,6000.0,pending
2023-10-11 16:43:00,364148,2000.0,sent
2023-10-11 16:41:00,356294,500.0,sent
2023-10-11 16:39:00,259834,8500.0,sent
2023-10-11 16:36:00,354342,1500.0,sent
2023-10-11 16:35:00,13809,20000.0,sent
2023-10-11 16:34:00,370275,35000.0,sent
2023-10-11 16:32:00,396663,3000.0,sent
2023-10-11 16:30:00,382238,1000.0,sent
2023-10-11 16:30:00,394371,1200.0,pending
2023-10-11 16:29:00,399994,2000.0,sent
2023-10-11 16:29:00,396663,5000.0,sent
2023-10-11 16:26:00,394371,1000.0,pending
2023-10-11 16:25:00,363121,500.0,sent
2023-10-11 16:25:00,394371,1000.0,pending
2023-10-11 16:23:00,365081,500000.0,sent
2023-10-11 16:22:00,363825,4000.0,sent
2023-10-11 16:22:00,95362,5000.0,sent
2023-10-11 16:18:00,348863,4200.0,sent
2023-10-11 16:17:00,13119,10000.0,sent
2023-10-11 16:16:00,217375,45000.0,sent
2023-10-11 16:16:00,353332,3000.0,sent
2023-10-11 16:15:00,244528,2000.0,sent
2023-10-11 16:15:00,346920,1000.0,sent
2023-10-11 16:14:00,253213,2000.0,pending
2023-10-11 16:14:00,400579,730.0,sent
2023-10-11 16:12:00,460,20000.0,sent
2023-10-11 16:11:00,126758,4450.0,sent
2023-10-11 16:08:00,387032,131000.0,sent
2023-10-11 16:05:00,548,50000.0,sent
2023-10-11 16:03:00,1308,40000.0,sent
2023-10-11 16:01:00,371750,50000.0,sent
2023-10-11 16:01:00,379696,1600.0,sent
2023-10-11 15:58:00,382818,4000.0,sent
2023-10-11 15:55:00,53267,6000.0,sent
2023-10-11 15:54:00,158886,3000.0,sent
2023-10-11 15:54:00,126758,1500.0,sent
2023-10-11 15:54:00,45728,3000.0,sent
2023-10-11 15:48:00,359044,2000.0,pending
2023-10-11 15:48:00,380738,3000.0,sent
2023-10-11 15:48:00,359044,17000.0,sent
2023-10-11 15:41:00,548,10000.0,sent
2023-10-11 15:41:00,220367,50000.0,sent
2023-10-11 15:40:00,167968,5000.0,sent
2023-10-11 15:37:00,352032,1500.0,sent
2023-10-11 15:36:00,357124,660.0,sent
2023-10-11 15:36:00,358762,20000.0,sent
2023-10-11 15:35:00,131422,500.0,sent
2023-10-11 15:33:00,398948,8000.0,sent
2023-10-11 15:32:00,129151,10000.0,sent
2023-10-11 15:31:00,167968,5200.0,sent
2023-10-11 15:28:00,188099,3002000.0,sent
2023-10-11 15:26:00,107211,35000.0,sent
2023-10-11 15:24:00,352032,3000.0,sent
2023-10-11 15:23:00,352032,3000.0,pending
2023-10-11 15:22:00,352032,2000.0,sent
2023-10-11 15:21:00,548,25000.0,sent
2023-10-11 15:21:00,187636,5000.0,sent
2023-10-11 15:18:00,388206,4030.0,sent
2023-10-11 15:17:00,377087,2050.0,sent
2023-10-11 15:12:00,365985,30000.0,sent
2023-10-11 15:12:00,370275,5000.0,sent
2023-10-11 15:12:00,398759,740.0,sent
2023-10-11 15:05:00,398948,7000.0,sent
2023-10-11 14:59:00,374699,600000.0,sent
2023-10-11 14:58:00,371046,1100.0,sent
2023-10-11 14:58:00,188961,1300.0,sent
2023-10-11 14:58:00,355892,1000.0,sent
2023-10-11 14:52:00,346920,4000.0,sent
2023-10-11 14:52:00,379703,1100.0,sent
2023-10-11 14:51:00,158886,1500.0,sent
2023-10-11 14:48:00,389916,1000.0,sent
2023-10-11 14:48:00,188961,1700.0,sent
2023-10-11 14:44:00,105430,15200.0,sent
2023-10-11 14:44:00,357874,5200.0,sent
2023-10-11 14:43:00,97441,63500.0,sent
2023-10-11 14:43:00,4356,10000.0,sent
2023-10-11 14:42:00,97441,500.0,sent
2023-10-11 14:41:00,398451,250000.0,sent
2023-10-11 14:41:00,38695,11900.0,sent
2023-10-11 14:40:00,128086,10215.0,sent
2023-10-11 14:38:00,158886,6200.0,sent
2023-10-11 14:36:00,362807,7000.0,sent
2023-10-11 14:33:00,203653,5000.0,sent
2023-10-11 14:32:00,297,10200.0,sent
2023-10-11 14:31:00,548,20000.0,sent
2023-10-11 14:31:00,81955,4000.0,sent
2023-10-11 14:30:00,382238,3000.0,sent
2023-10-11 14:29:00,59278,1000.0,sent
2023-10-11 14:28:00,203653,4000.0,sent
2023-10-11 14:25:00,158886,4000.0,sent
2023-10-11 14:19:00,81955,4000.0,pending
2023-10-11 14:18:00,203653,9000.0,sent
2023-10-11 14:17:00,373260,1430.0,sent
2023-10-11 14:16:00,367052,1000.0,sent
2023-10-11 14:15:00,382906,30000.0,sent
2023-10-11 14:10:00,216916,242000.0,sent
2023-10-11 14:10:00,379791,2000.0,sent
2023-10-11 14:09:00,381728,1000.0,sent
2023-10-11 14:05:00,27863,6100.0,sent
2023-10-11 14:04:00,386502,500.0,sent
2023-10-11 14:00:00,389916,1050.0,sent
2023-10-11 13:58:00,297,10000.0,sent
2023-10-11 13:57:00,368970,700000.0,sent
2023-10-11 13:57:00,377087,10000.0,sent
2023-10-11 13:56:00,245212,10000.0,sent
2023-10-11 13:56:00,105430,20000.0,sent
2023-10-11 13:53:00,217375,25000.0,sent
2023-10-11 13:52:00,358195,5000.0,sent
2023-10-11 13:51:00,297,10000.0,pending
2023-10-11 13:50:00,123112,18100.0,sent
2023-10-11 13:49:00,358195,6000.0,sent
2023-10-11 13:48:00,179714,20000.0,sent
2023-10-11 13:44:00,123902,6300.0,sent
2023-10-11 13:41:00,367308,1300.0,sent
2023-10-11 13:38:00,13809,80000.0,sent
2023-10-11 13:37:00,82195,20000.0,sent
2023-10-11 13:37:00,400669,950.0,sent
2023-10-11 13:36:00,362719,20000.0,sent
2023-10-11 13:35:00,38695,200000.0,sent
2023-10-11 13:33:00,384480,5200.0,sent
2023-10-11 13:32:00,358195,3600.0,sent
2023-10-11 13:31:00,383501,1000.0,sent
2023-10-11 13:30:00,349801,7000.0,sent
2023-10-11 13:24:00,358195,17500.0,sent
2023-10-11 13:20:00,378380,500.0,sent
2023-10-11 13:17:00,227814,2600.0,sent
2023-10-11 13:16:00,394883,1000.0,sent
2023-10-11 13:16:00,346453,35000.0,sent
2023-10-11 13:10:00,394883,4000.0,sent
2023-10-11 13:06:00,394512,2000.0,sent
2023-10-11 13:05:00,245212,200000.0,sent
